a,b,c,loss
100.0,0.525,0.036000000000000004,2.4045910865714078e+27
100.0,0.525,0.037,2.4029590662297186e+27
100.0,0.525,0.038,2.4068224047345637e+27
100.0,0.525,0.039,2.4087872043393427e+27
100.0,0.525,0.04,2.4041359685016212e+27
100.0,0.525,0.041,2.400670489372958e+27
100.0,0.525,0.042,2.389341384606601e+27
100.0,0.525,0.043000000000000003,2.399313842026801e+27
100.0,0.525,0.044,2.399973792742782e+27
100.0,0.525,0.045,2.409857410643523e+27
100.0,0.525,0.046,2.4048536206330648e+27
100.0,0.525,0.047,2.4108616513908957e+27
100.0,0.525,0.048,2.4011655999838962e+27
100.0,0.525,0.049,2.4092058716428396e+27
100.0,0.525,0.05,2.4109860562329288e+27
100.0,0.525,0.051000000000000004,2.4042588976041284e+27
100.0,0.525,0.052000000000000005,2.4000412340391155e+27
100.0,0.525,0.053,2.408090064987309e+27
100.0,0.525,0.054,2.4132076345152138e+27
100.0,0.525,0.055,2.410338944450823e+27
100.0,0.525,0.056,2.4102518758187952e+27
100.0,0.525,0.057,2.411003617533287e+27
100.0,0.525,0.058,2.4118467075244318e+27
100.0,0.525,0.059000000000000004,2.410890280737698e+27
100.0,0.525,0.06,2.4125996298305444e+27
100.0,0.525,0.061,2.4167108925757402e+27
100.0,0.525,0.062,2.404800641584085e+27
100.0,0.525,0.063,2.415553617639532e+27
100.0,0.525,0.064,2.4097253319559552e+27
100.0,0.525,0.065,2.4065279946991473e+27
100.0,0.525,0.066,2.404876199447811e+27
100.0,0.525,0.067,2.4039287746721853e+27
100.0,0.525,0.068,2.4115207166631612e+27
100.0,0.525,0.069,2.4102740119116836e+27
100.0,0.525,0.07,2.4072314797311423e+27
100.0,0.525,0.07100000000000001,2.4142985011727567e+27
100.0,0.525,0.07200000000000001,2.406512647008078e+27
100.0,0.525,0.073,2.4073662147498567e+27
100.0,0.525,0.074,2.413515473780316e+27
100.0,0.525,0.075,2.4144013602177117e+27
100.0,0.525,0.076,2.4106937122328487e+27
100.0,0.525,0.077,2.4077208349579297e+27
100.0,0.525,0.078,2.4070408141843964e+27
