a,b,c,loss
400.0,0.6500000000000001,0.01,913510236160.0
400.0,0.6560000000000001,0.01,913350393856.0
400.0,0.6620000000000001,0.01,911653470208.0
400.0,0.6680000000000001,0.01,911278407680.0
400.0,0.6740000000000002,0.01,912622813184.0
400.0,0.6800000000000002,0.01,909649117184.0
400.0,0.6860000000000002,0.01,911761276928.0
400.0,0.6920000000000002,0.01,910230487040.0
400.0,0.6980000000000002,0.01,910005829632.0
400.0,0.7040000000000002,0.01,906803347456.0
400.0,0.7100000000000002,0.01,906604904448.0
400.0,0.7160000000000002,0.01,909311606784.0
400.0,0.7220000000000002,0.01,906976886784.0
400.0,0.7280000000000002,0.01,908200771584.0
400.0,0.7340000000000002,0.01,907074011136.0
400.0,0.74,0.01,908454068224.0
400.0,0.746,0.01,902572015616.0
400.0,0.752,0.01,907674517504.0
400.0,0.758,0.01,908215648256.0
400.0,0.764,0.01,906311892992.0
400.0,0.77,0.01,902483935232.0
400.0,0.776,0.01,903788625920.0
400.0,0.782,0.01,905036693504.0
400.0,0.788,0.01,904929869824.0
400.0,0.794,0.01,900323934208.0
400.0,0.8,0.01,902194003968.0
500.0,0.2,0.01,893406740480.0
500.0,0.206,0.01,895055495168.0
500.0,0.212,0.01,898902917120.0
500.0,0.218,0.01,897228865536.0
500.0,0.224,0.01,900064870400.0
500.0,0.23,0.01,899869507584.0
500.0,0.236,0.01,900040097792.0
500.0,0.242,0.01,901671813120.0
500.0,0.248,0.01,904790933504.0
500.0,0.254,0.01,904415150080.0
500.0,0.26,0.01,910886502400.0
500.0,0.266,0.01,907441405952.0
500.0,0.272,0.01,911829434368.0
500.0,0.278,0.01,908602114048.0
500.0,0.284,0.01,907940659200.0
500.0,0.29,0.01,910490730496.0
500.0,0.296,0.01,915353632768.0
500.0,0.302,0.01,915710410752.0
500.0,0.308,0.01,917718302720.0
500.0,0.314,0.01,914137153536.0
500.0,0.32,0.01,919500226560.0
500.0,0.326,0.01,919668523008.0
500.0,0.3320000000000001,0.01,916846477312.0
500.0,0.338,0.01,915543687168.0
500.0,0.344,0.01,921048383488.0
500.0,0.35,0.01,916679753728.0
500.0,0.356,0.01,919449370624.0
500.0,0.362,0.01,917540831232.0
500.0,0.368,0.01,920047583232.0
500.0,0.374,0.01,920787877888.0
500.0,0.38,0.01,919533584384.0
500.0,0.386,0.01,917247361024.0
500.0,0.392,0.01,916416626688.0
500.0,0.398,0.01,920933629952.0
500.0,0.404,0.01,928003588096.0
500.0,0.41,0.01,927595823104.0
500.0,0.416,0.01,926921261056.0
500.0,0.422,0.01,926826692608.0
500.0,0.428,0.01,926546001920.0
500.0,0.434,0.01,922513113088.0
500.0,0.44,0.01,924576645120.0
500.0,0.446,0.01,923295744000.0
500.0,0.452,0.01,913131831296.0
500.0,0.4580000000000001,0.01,909041991680.0
500.0,0.4640000000000001,0.01,903817461760.0
500.0,0.47,0.01,893940531200.0
500.0,0.476,0.01,890962968576.0
500.0,0.482,0.01,880430284800.0
500.0,0.488,0.01,878747844608.0
500.0,0.494,0.01,868431429632.0
500.0,0.5,0.01,861059547136.0
500.0,0.506,0.01,848895148032.0
500.0,0.512,0.01,835067445248.0
500.0,0.518,0.01,828575318016.0
500.0,0.524,0.01,822212427776.0
500.0,0.53,0.01,824827117568.0
500.0,0.536,0.01,829577822208.0
500.0,0.542,0.01,840935276544.0
500.0,0.548,0.01,851767001088.0
500.0,0.554,0.01,861306093568.0
500.0,0.56,0.01,871018397696.0
500.0,0.5660000000000001,0.01,877789708288.0
500.0,0.5720000000000001,0.01,883626016768.0
500.0,0.5780000000000001,0.01,886581559296.0
500.0,0.5840000000000001,0.01,893138239488.0
500.0,0.5900000000000001,0.01,901506859008.0
500.0,0.5960000000000001,0.01,900628545536.0
500.0,0.6020000000000001,0.01,909358268416.0
500.0,0.6080000000000001,0.01,913308188672.0
500.0,0.6140000000000001,0.01,914734645248.0
500.0,0.6200000000000001,0.01,916233650176.0
500.0,0.6260000000000001,0.01,921951010816.0
500.0,0.6320000000000001,0.01,918614769664.0
500.0,0.6380000000000001,0.01,918745382912.0
500.0,0.6440000000000001,0.01,921552683008.0
500.0,0.6500000000000001,0.01,915105775616.0
500.0,0.6560000000000001,0.01,918874423296.0
500.0,0.6620000000000001,0.01,913881563136.0
500.0,0.6680000000000001,0.01,913142644736.0
500.0,0.6740000000000002,0.01,912378298368.0
500.0,0.6800000000000002,0.01,911654453248.0
500.0,0.6860000000000002,0.01,913389977600.0
500.0,0.6920000000000002,0.01,913261789184.0
500.0,0.6980000000000002,0.01,909988331520.0
500.0,0.7040000000000002,0.01,913247043584.0
500.0,0.7100000000000002,0.01,909198295040.0
500.0,0.7160000000000002,0.01,908743344128.0
500.0,0.7220000000000002,0.01,909503430656.0
500.0,0.7280000000000002,0.01,906310778880.0
500.0,0.7340000000000002,0.01,909917093888.0
500.0,0.74,0.01,906942480384.0
500.0,0.746,0.01,904200323072.0
500.0,0.752,0.01,908249399296.0
500.0,0.758,0.01,903419396096.0
500.0,0.764,0.01,908530024448.0
500.0,0.77,0.01,904139309056.0
500.0,0.776,0.01,901926486016.0
500.0,0.782,0.01,901399511040.0
