a,b,c,loss
200.0,0.525,0.079,818251038720.0
200.0,0.525,0.08,817029316608.0
200.0,0.525,0.081,814986559488.0
200.0,0.525,0.082,818198282240.0
200.0,0.525,0.083,818854232064.0
200.0,0.525,0.084,815846260736.0
200.0,0.525,0.085,815733407744.0
200.0,0.525,0.08600000000000001,820058587136.0
200.0,0.525,0.08700000000000001,815479259136.0
200.0,0.525,0.088,816774512640.0
200.0,0.525,0.089,816218832896.0
200.0,0.525,0.09,816152051712.0
200.0,0.525,0.091,816821305344.0
200.0,0.525,0.092,817241522176.0
200.0,0.525,0.093,818877825024.0
200.0,0.525,0.094,816817438720.0
200.0,0.525,0.095,816936189952.0
200.0,0.525,0.096,816091955200.0
200.0,0.525,0.097,816383262720.0
200.0,0.525,0.098,818283544576.0
200.0,0.525,0.099,818527535104.0
200.0,0.525,0.1,816472129536.0
300.0,0.525,0.0,907851137024.0
300.0,0.525,0.001,906220208128.0
300.0,0.525,0.002,904985640960.0
300.0,0.525,0.003,896219873280.0
300.0,0.525,0.004,885610250240.0
300.0,0.525,0.005,883084427264.0
300.0,0.525,0.006,873176432640.0
300.0,0.525,0.007,874084827136.0
300.0,0.525,0.008,861582786560.0
300.0,0.525,0.009000000000000001,860396912640.0
300.0,0.525,0.01,858525335552.0
300.0,0.525,0.011,853606662144.0
300.0,0.525,0.012,849777917952.0
300.0,0.525,0.013000000000000001,846448361472.0
300.0,0.525,0.014,843390124032.0
300.0,0.525,0.015,839570292736.0
300.0,0.525,0.016,837044862976.0
300.0,0.525,0.017,832574849024.0
300.0,0.525,0.018000000000000002,829253615616.0
300.0,0.525,0.019,829736222720.0
300.0,0.525,0.02,822165504000.0
300.0,0.525,0.021,822623272960.0
300.0,0.525,0.022,818123833344.0
300.0,0.525,0.023,816659955712.0
300.0,0.525,0.024,815143321600.0
300.0,0.525,0.025,811422777344.0
300.0,0.525,0.026000000000000002,809586917376.0
300.0,0.525,0.027,808631009280.0
300.0,0.525,0.028,805220909056.0
300.0,0.525,0.029,799765757952.0
300.0,0.525,0.03,799663652864.0
300.0,0.525,0.031,795544977408.0
300.0,0.525,0.032,792859836416.0
300.0,0.525,0.033,794229932032.0
300.0,0.525,0.034,791435345920.0
300.0,0.525,0.035,789667512320.0
300.0,0.525,0.036000000000000004,788210188288.0
300.0,0.525,0.037,786709282816.0
300.0,0.525,0.038,786439208960.0
300.0,0.525,0.039,786535022592.0
300.0,0.525,0.04,787843383296.0
300.0,0.525,0.041,785594449920.0
300.0,0.525,0.042,785860853760.0
300.0,0.525,0.043000000000000003,782150008832.0
300.0,0.525,0.044,781002276864.0
300.0,0.525,0.045,780057051136.0
300.0,0.525,0.046,777502654464.0
300.0,0.525,0.047,780166561792.0
300.0,0.525,0.048,777202171904.0
300.0,0.525,0.049,778811211776.0
300.0,0.525,0.05,778454368256.0
300.0,0.525,0.051000000000000004,778554048512.0
300.0,0.525,0.052000000000000005,775495286784.0
300.0,0.525,0.053,775073890304.0
300.0,0.525,0.054,774809780224.0
300.0,0.525,0.055,773570953216.0
300.0,0.525,0.056,775291600896.0
300.0,0.525,0.057,774079119360.0
300.0,0.525,0.058,773352521728.0
300.0,0.525,0.059000000000000004,773293080576.0
300.0,0.525,0.06,771999924224.0
300.0,0.525,0.061,768069730304.0
300.0,0.525,0.062,771214540800.0
300.0,0.525,0.063,774481772544.0
300.0,0.525,0.064,768519831552.0
300.0,0.525,0.065,769495597056.0
300.0,0.525,0.066,769576206336.0
300.0,0.525,0.067,770166816768.0
300.0,0.525,0.068,770222784512.0
300.0,0.525,0.069,766592352256.0
300.0,0.525,0.07,765592666112.0
300.0,0.525,0.07100000000000001,766241931264.0
300.0,0.525,0.07200000000000001,764888088576.0
300.0,0.525,0.073,766239768576.0
300.0,0.525,0.074,767343788032.0
300.0,0.525,0.075,768704970752.0
300.0,0.525,0.076,767668781056.0
300.0,0.525,0.077,765596729344.0
300.0,0.525,0.078,765824925696.0
300.0,0.525,0.079,764711927808.0
300.0,0.525,0.08,764629221376.0
300.0,0.525,0.081,766444896256.0
300.0,0.525,0.082,763709292544.0
300.0,0.525,0.083,762677886976.0
300.0,0.525,0.084,763983167488.0
300.0,0.525,0.085,764193079296.0
300.0,0.525,0.08600000000000001,762820558848.0
300.0,0.525,0.08700000000000001,765320822784.0
300.0,0.525,0.088,764450701312.0
300.0,0.525,0.089,761017270272.0
300.0,0.525,0.09,763918155776.0
300.0,0.525,0.091,764031467520.0
300.0,0.525,0.092,763730329600.0
300.0,0.525,0.093,764267855872.0
300.0,0.525,0.094,761122193408.0
300.0,0.525,0.095,760202526720.0
300.0,0.525,0.096,763909963776.0
300.0,0.525,0.097,763607187456.0
300.0,0.525,0.098,763305263104.0
300.0,0.525,0.099,760147083264.0
300.0,0.525,0.1,763337310208.0
400.0,0.525,0.0,905523953664.0
400.0,0.525,0.001,907624513536.0
400.0,0.525,0.002,906046799872.0
400.0,0.525,0.003,890842710016.0
400.0,0.525,0.004,876427149312.0
400.0,0.525,0.005,872631762944.0
400.0,0.525,0.006,866381594624.0
400.0,0.525,0.007,858680066048.0
400.0,0.525,0.008,852891598848.0
400.0,0.525,0.009000000000000001,845790117888.0
400.0,0.525,0.01,839566884864.0
400.0,0.525,0.011,835911680000.0
400.0,0.525,0.012,831367741440.0
400.0,0.525,0.013000000000000001,825789317120.0
400.0,0.525,0.014,822221012992.0
400.0,0.525,0.015,812838813696.0
400.0,0.525,0.016,809136619520.0
400.0,0.525,0.017,805539610624.0
400.0,0.525,0.018000000000000002,800976011264.0
400.0,0.525,0.019,794430734336.0
400.0,0.525,0.02,793604063232.0
400.0,0.525,0.021,784696934400.0
400.0,0.525,0.022,781683458048.0
400.0,0.525,0.023,777484828672.0
400.0,0.525,0.024,774584008704.0
400.0,0.525,0.025,769524367360.0
400.0,0.525,0.026000000000000002,766427201536.0
400.0,0.525,0.027,765493837824.0
400.0,0.525,0.028,758772203520.0
400.0,0.525,0.029,759340072960.0
400.0,0.525,0.03,759378608128.0
400.0,0.525,0.031,756175667200.0
400.0,0.525,0.032,753314430976.0
400.0,0.525,0.033,752405315584.0
400.0,0.525,0.034,747058429952.0
400.0,0.525,0.035,748789956608.0
400.0,0.525,0.036000000000000004,746146037760.0
400.0,0.525,0.037,744332328960.0
400.0,0.525,0.038,743232176128.0
400.0,0.525,0.039,740052434944.0
400.0,0.525,0.04,736762003456.0
400.0,0.525,0.041,738183479296.0
400.0,0.525,0.042,737137590272.0
400.0,0.525,0.043000000000000003,735241437184.0
400.0,0.525,0.044,736248922112.0
400.0,0.525,0.045,732579299328.0
400.0,0.525,0.046,732272852992.0
400.0,0.525,0.047,728559321088.0
400.0,0.525,0.048,729131384832.0
400.0,0.525,0.049,726371205120.0
400.0,0.525,0.05,727810310144.0
400.0,0.525,0.051000000000000004,725409136640.0
400.0,0.525,0.052000000000000005,723756515328.0
400.0,0.525,0.053,724950712320.0
400.0,0.525,0.054,721899487232.0
400.0,0.525,0.055,721561976832.0
400.0,0.525,0.056,720865460224.0
400.0,0.525,0.057,721206640640.0
400.0,0.525,0.058,719614443520.0
400.0,0.525,0.059000000000000004,721742004224.0
400.0,0.525,0.06,717866729472.0
400.0,0.525,0.061,716413534208.0
400.0,0.525,0.062,719242002432.0
400.0,0.525,0.063,717316292608.0
400.0,0.525,0.064,715801493504.0
400.0,0.525,0.065,716767756288.0
400.0,0.525,0.066,717265305600.0
400.0,0.525,0.067,716156502016.0
400.0,0.525,0.068,717668417536.0
400.0,0.525,0.069,716169936896.0
400.0,0.525,0.07,716286263296.0
400.0,0.525,0.07100000000000001,716813107200.0
400.0,0.525,0.07200000000000001,717275922432.0
400.0,0.525,0.073,716937166848.0
400.0,0.525,0.074,713516384256.0
400.0,0.525,0.075,717136855040.0
400.0,0.525,0.076,716176228352.0
400.0,0.525,0.077,713866739712.0
400.0,0.525,0.078,716139986944.0
400.0,0.525,0.079,714633248768.0
400.0,0.525,0.08,715818598400.0
400.0,0.525,0.081,714578001920.0
400.0,0.525,0.082,715416403968.0
400.0,0.525,0.083,716016713728.0
400.0,0.525,0.084,716569313280.0
400.0,0.525,0.085,718803632128.0
